id;datum;fallzahl;neue_faelle;todesfaelle;7_tage_inzidenz;rel_veraenderung_der_7_tage_inzidenz;7_tage_hosp_inzidenz;its_belegung
2101;2022-02-14;651857;5630;4168;1406,9;'-16,5';26,3;18,2
2098;2022-02-13;646227;216;4167;1412,9;'-15,6';25,8;18,5
2095;2022-02-12;646011;1077;4167;1443,2;'-14,1';25,8;18,4
2092;2022-02-11;644934;5406;4167;1475,5;'-12,2';26,2;17,9
2089;2022-02-10;639528;10164;4164;1578,6;'-10,3';26,5;18,0
2086;2022-02-09;629364;11467;4159;1643,0;'-8,8';25,4;18,4
2083;2022-02-08;617897;12302;4147;1721,4;'-7,1';25,4;19,0
2080;2022-02-07;605595;9578;4140;1767,2;'-4,5';25,1;19,6
2077;2022-02-06;596017;743;4135;1778,4;'-0,6';25,4;19,1
2074;2022-02-05;595274;1409;4135;1805,3;3,0;25,0;18,5
2071;2022-02-04;593865;9845;4135;1869,4;6,6;25,2;19,2
2068;2022-02-03;584020;13317;4133;1879,3;11,1;25,7;18,9
2065;2022-02-02;570703;17566;4129;1896,1;17,0;25,5;18,8
2062;2022-02-01;553137;12669;4128;1904,7;24,1;24,3;17,7
2059;2022-01-31;540468;12220;4124;1954,9;31,8;22,4;18,3
2056;2022-01-30;528248;284;4107;1960,7;38,7;22,1;18,0
2053;2022-01-29;527964;3427;4107;1954,5;44,8;21,8;18,2
2050;2022-01-28;524537;12762;4107;1988,1;49,8;21,7;18,6
2047;2022-01-27;511775;11736;4098;1993,1;52,0;21,3;17,8
2044;2022-01-26;500039;14730;4097;1954,6;50,9;20,1;19,0
2041;2022-01-25;485309;17416;4094;1817,0;47,8;20,7;18,9
2038;2022-01-24;467893;13211;4088;1660,2;46,0;19,5;18,5
2035;2022-01-23;454682;683;4085;1663,2;47,2;18,4;18,1
2032;2022-01-22;453999;2367;4084;1629,7;44,2;18,5;17,2
2029;2022-01-21;451632;14089;4082;1475,4;38,6;17,9;16,8
2026;2022-01-20;437543;10679;4077;1307,4;37,2;16,3;16,8
2023;2022-01-19;426864;11449;4073;1174,8;40,4;15,1;17,8
2020;2022-01-18;415415;10732;4072;1098,9;48,0;14,3;17,9
2017;2022-01-17;404683;7559;4067;1055,9;58,7;14,6;18,7
2014;2022-01-16;397124;220;4067;1041,6;71,7;14,8;18,0
2011;2022-01-15;396904;2245;4067;1042,5;85,0;15,2;18,1
2008;2022-01-14;394659;6069;4067;1029,8;95,9;14,7;18,2
2005;2022-01-13;388590;7238;4063;1009,1;104,0;12,9;18,4
2002;2022-01-12;381352;7797;4058;946,0;107,2;12,8;18,0
1999;2022-01-11;373555;8862;4045;868,5;106,6;10,6;18,9
1996;2022-01-10;364693;5276;4043;779,3;102,3;10,6;19,1
1993;2022-01-09;359417;1057;4038;775,6;95,0;9,3;19,6
1990;2022-01-08;358360;1712;4038;730,9;72,9;9,2;19,4
1987;2022-01-07;356648;6051;4036;597,8;44,7;9,3;19,3
1984;2022-01-06;350597;5962;4032;499,8;22,8;8,8;18,7
1981;2022-01-05;344635;5443;4029;417,1;7,3;8,7;18,9
1978;2022-01-04;339192;4226;4025;361,5;'-1,5';9,3;19,1
1975;2022-01-03;334966;3196;4020;326,1;'-5,7';9,0;19,8
1972;2022-01-02;331770;479;4016;318,8;'-6,7';7,6;20,0
1969;2022-01-01;331291;73;4016;329,3;'-7,0';7,1;19,9
1966;2021-12-31;331218;701;4016;318,1;'-7,6';7,1;19,9
1963;2021-12-30;330517;2777;4016;300,5;'-6,7';8,1;19,6
1960;2021-12-29;327740;1939;4010;294,9;'-4,1';8,1;19,7
1957;2021-12-28;325801;2652;4002;298,1;'-1,8';8,3;20,4
1954;2021-12-27;323149;2457;3996;314,2;0,3;8,0;19,3
1951;2021-12-26;320692;646;3991;308,4;1,4;6,6;20,2
1948;2021-12-25;320046;51;3988;303,1;2,9;6,7;20,3
1945;2021-12-24;319995;564;3988;342,9;4,6;6,5;20,4
1942;2021-12-23;319431;2000;3988;357,5;2,6;7,3;20,1
1939;2021-12-22;317431;2488;3986;355,4;'-1,1';8,1;20,8
1936;2021-12-21;314943;2294;3976;347,9;'-3,9';7,7;20,8
1933;2021-12-20;312649;2941;3969;336,8;'-6,4';8,7;21,6
1930;2021-12-19;309708;243;3964;335,1;'-8,1';7,6;21,5
1927;2021-12-18;309465;439;3964;331,6;'-9,4';7,5;21,7
1924;2021-12-17;309026;2261;3955;318,6;'-10,2';7,5;22,1
1921;2021-12-16;306765;2391;3944;308,9;'-10,4';7,4;22,0
1918;2021-12-15;304374;2271;3938;318,9;'-9,6';7,4;22,0
1915;2021-12-14;302103;2089;3932;325,3;'-9,7';9,2;22,5
1912;2021-12-13;300014;2579;3926;326,7;'-9,4';9,4;24,1
1909;2021-12-12;297435;156;3924;330,7;'-9,1';11,1;24,2
1906;2021-12-11;297279;315;3924;337,7;'-8,2';11,1;24,3
1903;2021-12-10;296964;1596;3922;355,1;'-6,9';11,0;23,4
1900;2021-12-09;295368;2178;3904;368,8;'-5,4';10,8;24,0
1897;2021-12-08;293190;2618;3886;359,6;'-4,2';10,8;22,9
1894;2021-12-07;290572;2910;3877;364,8;'-2,5';10,6;23,1
1891;2021-12-06;287662;2614;3867;369,7;'-1,3';9,2;21,9
1888;2021-12-05;285048;308;3855;371,3;0,2;11,3;21,3
1885;2021-12-04;284740;439;3855;373,3;1,7;11,3;21,6
1882;2021-12-03;284301;2244;3853;383,0;2,9;11,3;21,3
1879;2021-12-02;282057;2539;3849;383,4;3,7;11,0;20,3
1876;2021-12-01;279518;2544;3844;399,6;4,8;11,6;19,5
1873;2021-11-30;276974;2552;3835;398,3;4,9;9,6;19,1
1870;2021-11-29;274422;3172;3830;406,6;6,1;9,7;18,7
1867;2021-11-28;271250;287;3823;403,5;7,3;9,4;18,6
1864;2021-11-27;270963;546;3823;396,1;8,2;9,4;18,1
1861;2021-11-26;270417;2558;3818;381,5;9,6;9,4;18,3
1858;2021-11-25;267859;2843;3814;376,6;12,4;11,1;18,6
1855;2021-11-24;265016;2711;3795;377,1;15,9;12,1;18,4
1852;2021-11-23;262305;2867;3788;382,4;20,7;11,8;19,1
1849;2021-11-22;259438;3262;3784;374,3;25,6;12,0;18,9
1846;2021-11-21;256176;104;3779;374,4;32,2;11,3;18,0
1843;2021-11-20;256072;127;3779;378,9;37,9;11,3;17,3
1840;2021-11-19;255945;2398;3779;378,2;41,8;11,3;16,9
1837;2021-11-18;253547;2321;3777;370,5;44,7;11,1;16,2
1834;2021-11-17;251226;2795;3773;366,7;47,6;10,2;15,6
1831;2021-11-16;248431;2886;3767;345,1;48,8;10,4;15,7
1828;2021-11-15;245545;2593;3762;327,9;50,3;10,2;15,5
1825;2021-11-14;242952;147;3759;323,5;52,2;9,8;14,2
1822;2021-11-13;242805;475;3759;313,8;51,0;9,8;14,3
1819;2021-11-12;242330;2149;3759;295,6;46,8;9,8;14,0
1816;2021-11-11;240181;2185;3756;281,6;42,1;8,1;13,7
1813;2021-11-10;237996;2873;3753;250,8;36,5;6,7;13,0
1810;2021-11-09;235123;1657;3746;233,0;33,7;7,2;12,6
1807;2021-11-08;233466;2209;3740;206,6;32,4;6,6;12,9
1804;2021-11-07;231257;87;3735;206,2;33,8;6,5;13,1
1801;2021-11-06;231170;134;3735;206,4;32,9;6,5;12,0
1798;2021-11-05;231036;1675;3735;195,4;29,6;6,5;11,7
1795;2021-11-04;229361;1560;3729;180,0;26,3;6,4;11,0
1792;2021-11-03;227801;1525;3719;169,7;25,1;6,4;10,2
1789;2021-11-02;226276;1240;3717;164,0;25,9;6,1;11,5
1786;2021-11-01;225036;1500;3709;155,3;26,7;5,9;11,5
1783;2021-10-31;223536;81;3704;153,3;28,8;6,0;11,7
1780;2021-10-30;223455;178;3704;153,0;29,8;6,0;11,8
1777;2021-10-29;223277;869;3704;146,4;29,2;6,0;11,6
1774;2021-10-28;222408;1073;3700;139,3;28,6;5,7;10,8
1771;2021-10-27;221335;1147;3691;133,1;27,8;5,4;10,0
1768;2021-10-26;220188;1082;3684;123,8;26,8;5,4;9,7
1765;2021-10-25;219106;995;3677;122,2;27,1;5,3;9,5
1762;2021-10-24;218111;67;3677;123,0;26,6;4,5;9,4
1759;2021-10-23;218044;184;3677;121,4;23,7;4,5;9,2
1756;2021-10-22;217860;707;3677;118,5;19,8;4,5;9,2
1753;2021-10-21;217153;713;3671;112,0;15,3;4,4;9,1
1750;2021-10-20;216440;1090;3670;102,3;11,4;4,2;9,2
1747;2021-10-19;215350;824;3667;98,4;8,5;3,9;9,5
1744;2021-10-18;214526;894;3665;93,2;6,7;3,9;9,4
1741;2021-10-17;213632;43;3664;92,0;5,8;3,2;9,5
1738;2021-10-16;213589;128;3664;89,9;5,0;3,2;9,3
1735;2021-10-15;213461;578;3664;87,3;4,4;3,2;9,3
1732;2021-10-14;212883;699;3663;87,3;4,3;3,1;9,3
1729;2021-10-13;212184;554;3658;86,7;4,5;2,9;9,3
1726;2021-10-12;211630;698;3657;85,5;5,3;2,6;8,8
1723;2021-10-11;210932;667;3655;84,2;6,5;2,7;8,8
1720;2021-10-10;210265;25;3647;85,1;7,8;2,5;7,7
1717;2021-10-09;210240;140;3647;83,8;8,4;2,5;7,9
1714;2021-10-08;210100;445;3647;82,5;8,9;2,5;8,4
1711;2021-10-07;209655;516;3646;81,8;9,6;2,9;8,7
1708;2021-10-06;209139;749;3641;84,4;9,8;2,8;8,4
1705;2021-10-05;208390;584;3635;82,2;8,1;2,9;8,1
1702;2021-10-04;207806;659;3631;81,6;5,8;2,6;8,4
1699;2021-10-03;207147;24;3628;80,7;2,4;2,7;8,7
1696;2021-10-02;207123;67;3628;80,8;'-0,6';2,7;9,0
1693;2021-10-01;207056;521;3628;80,5;'-3,5';2,7;9,3
1690;2021-09-30;206535;664;3627;78,2;'-7,1';2,8;9,2
1687;2021-09-29;205871;635;3625;75,0;'-10,3';3,0;8,7
1684;2021-09-28;205236;656;3625;72,9;'-12,2';2,8;8,5
1681;2021-09-27;204580;332;3625;72,8;'-13,1';2,7;8,4
1678;2021-09-26;204248;17;3624;72,5;'-13,3';3,0;8,4
1675;2021-09-25;204231;112;3624;72,9;'-13,1';3,0;8,3
1672;2021-09-24;204119;422;3624;71,6;'-12,6';3,0;8,0
1669;2021-09-23;203697;450;3622;73,1;'-10,9';2,4;8,1
1666;2021-09-22;203247;607;3621;75,1;'-8,4';2,5;8,4
1663;2021-09-21;202640;429;3620;78,4;'-6,0';2,6;8,1
1660;2021-09-20;202211;647;3619;81,8;'-4,9';2,6;8,5
1657;2021-09-19;201564;6;3616;81,8;'-3,8';2,4;7,9
1654;2021-09-18;201558;114;3616;82,1;'-2,5';2,4;7,8
1651;2021-09-17;201444;357;3616;85,5;'-0,8';2,4;7,6
1648;2021-09-16;201087;492;3615;88,6;0,5;2,5;7,5
1645;2021-09-15;200595;685;3611;89,4;1,0;2,7;7,6
1642;2021-09-14;199910;655;3609;90,2;1,5;2,6;7,6
1639;2021-09-13;199255;761;3607;90,2;2,9;2,6;7,6
1636;2021-09-12;198494;18;3602;90,9;4,4;2,6;7,4
1633;2021-09-11;198476;187;3602;92,1;5,5;2,6;7,5
1630;2021-09-10;198289;458;3602;90,3;6,0;2,6;7,7
1627;2021-09-09;197831;541;3602;87,5;6,6;2,8;7,6
1624;2021-09-08;197290;751;3599;87,6;8,0;3,0;7,3
1621;2021-09-07;196539;548;3598;91,4;10,0;2,8;7,3
1618;2021-09-06;195991;858;3597;89,8;11,0;3,1;7,4
1615;2021-09-05;195133;17;3596;90,1;11,5;2,7;7,0
1612;2021-09-04;195116;137;3596;89,0;11,3;2,7;6,6
1609;2021-09-03;194979;413;3596;88,0;10,7;2,7;6,2
1606;2021-09-02;194566;533;3595;88,8;9,9;2,3;5,7
1603;2021-09-01;194033;736;3593;87,5;8,1;2,2;5,6
1600;2021-08-31;193297;909;3593;82,6;6,1;2,5;5,5
1597;2021-08-30;192388;586;3593;81,1;5,9;2,4;5,4
1594;2021-08-29;191802;14;3592;80,8;7,1;2,2;4,7
1591;2021-08-28;191788;79;3592;80,5;8,0;2,2;4,7
1588;2021-08-27;191709;414;3592;80,8;8,7;2,2;4,9
1585;2021-08-26;191295;346;3591;79,1;10,3;2,3;4,5
1582;2021-08-25;190949;691;3597;75,7;13,3;2,1;4,6
1579;2021-08-24;190258;471;3595;73,9;18,3;2,3;4,6
1576;2021-08-23;189787;645;3592;74,8;24,7;2,0;4,8
1573;2021-08-22;189142;42;3588;75,1;31,9;2,3;5,2
1570;2021-08-21;189100;95;3587;75,3;38,5;2,3;5,4
1567;2021-08-20;189005;343;3587;74,8;44,5;2,3;5,3
1564;2021-08-19;188662;475;3588;75,3;49,9;2,3;5,5
1561;2021-08-18;188187;510;3588;75,3;53,7;2,2;5,1
1558;2021-08-17;187677;552;3587;72,5;56,0;2,0;4,9
1555;2021-08-16;187125;594;3587;67,4;57,7;2,1;5,3
1552;2021-08-15;186531;13;3587;67,2;60,3;1,9;5,2
1549;2021-08-14;186518;126;3587;66,2;58,3;1,9;4,9
1546;2021-08-13;186392;615;3587;60,3;51,0;1,9;4,7
1543;2021-08-12;185777;473;3586;55,0;43,7;1,7;4,8
1540;2021-08-11;185304;358;3585;50,1;38,0;1,7;4,5
1537;2021-08-10;184946;366;3585;45,7;33,7;1,3;4,1
1534;2021-08-09;184580;380;3585;41,2;30,5;1,5;3,8
1531;2021-08-08;184200;21;3585;40,4;29,8;1,3;3,6
1528;2021-08-07;184179;72;3585;39,1;27,8;1,3;3,2
1525;2021-08-06;184107;238;3585;37,9;24,8;1,3;3,5
1522;2021-08-05;183869;289;3585;36,2;21,7;1,2;3,6
1519;2021-08-04;183580;307;3585;33,0;18,2;1,1;3,5
1516;2021-08-03;183273;270;3583;30,8;17,3;1,0;3,6
1513;2021-08-02;183003;263;3583;29,8;19,1;1,0;3,5
1510;2021-08-01;182740;17;3583;29,6;23,5;0,6;3,4
1507;2021-07-31;182723;33;3583;29,7;26,9;0,6;3,1
1504;2021-07-30;182690;137;3583;29,4;29,0;0,6;3,3
1501;2021-07-29;182553;213;3582;27,5;31,8;0,8;3,2
1498;2021-07-28;182340;173;3581;26,6;37,8;0,8;3,2
1495;2021-07-27;182167;197;3581;26,2;46,3;0,8;3,3
1492;2021-07-26;181970;259;3581;25,4;56,1;0,6;3,4
1489;2021-07-25;181711;11;3578;25,2;67,5;0,5;3,3
1486;2021-07-24;181700;17;3578;24,9;77,9;0,5;3,1
1483;2021-07-23;181683;155;3578;24,1;86,2;0,6;3,5
1480;2021-07-22;181528;99;3577;24,0;94,5;0,6;3,6
1477;2021-07-21;181429;-161;3576;22,9;96,8;0,6;3,5
1474;2021-07-20;181590;251;3576;20,7;94,8;0,5;3,4
1471;2021-07-19;181339;;3574;17,7;92,0;0,5;3,3
1468;2021-07-18;;;;17,7;98,2;0,5;3,6
1465;2021-07-17;;;;17,3;94,3;0,5;3,6
1462;2021-07-16;181146;132;3570;15,3;77,2;0,5;3,5
1459;2021-07-15;181014;132;3568;12,9;59,3;0,4;3,6
1456;2021-07-14;180882;137;3568;10,8;44,7;0,5;3,4
1453;2021-07-13;180745;99;3565;9,3;33,5;0,6;3,6
1450;2021-07-12;180646;95;3565;8,3;26,3;0,7;3,7
1447;2021-07-11;180551;;3564;8,4;19,5;0,7;3,8
1444;2021-07-10;180551;2;3564;8,3;10,9;0,7;3,7
1441;2021-07-09;180549;57;3564;7,6;1,3;0,7;3,9
1438;2021-07-08;180492;59;3563;7,3;'-6,2';0,6;3,8
1435;2021-07-07;180433;52;3563;6,8;'-10,4';0,8;3,8
1432;2021-07-06;180381;57;3562;6,4;'-13,8';0,9;4,0
1429;2021-07-05;180324;53;3561;5,5;'-16,6';0,9;3,9
1426;2021-07-04;180271;3;3559;5,5;'-16,5';0,9;4,1
1423;2021-07-03;180268;2;3559;5,6;'-15,8';0,9;4,2
1420;2021-07-02;180266;38;3559;5,7;'-14,3';0,9;4,5
1417;2021-07-01;180228;16;3560;6,0;'-14,8';0,8;4,5
1414;2021-06-30;180212;46;3560;6,4;'-19,9';0,8;4,5
1411;2021-06-29;180166;26;3559;6,4;'-26,8';0,8;4,9
1408;2021-06-28;180140;22;3557;6,9;'-33,4';0,8;4,9
1405;2021-06-27;180118;;3556;6,9;'-39,7';0,8;5,3
1402;2021-06-26;180118;6;3556;7,1;'-42,0';0,8;5,4
1399;2021-06-25;180112;25;3556;7,3;'-42,7';0,8;5,1
1396;2021-06-24;180087;55;3552;6,9;'-43,7';0,8;5,3
1393;2021-06-23;180032;37;3548;7,2;'-45,8';0,8;5,6
1390;2021-06-22;179995;66;3547;7,6;'-47,9';0,8;6,0
1387;2021-06-21;179929;41;3545;7,7;'-48,7';0,8;6,1
1384;2021-06-20;179888;1;3545;7,9;'-48,9';0,9;6,5
1381;2021-06-19;179887;15;3545;7,7;'-46,9';1,1;7,0
1378;2021-06-18;179872;48;3545;8,8;'-43,9';1,3;6,8
1375;2021-06-17;179824;-11;3541;10,9;'-41,8';1,2;7,0
1372;2021-06-16;179835;63;3535;12,3;'-39,8';1,3;7,4
1369;2021-06-15;179772;22;3529;13,8;'-38,4';1,3;7,0
1366;2021-06-14;179750;57;3520;15,3;'-37,1';1,4;7,2
1363;2021-06-13;179693;6;3517;15,4;'-33,2';1,8;7,2
1360;2021-06-12;179687;26;3517;15,8;'-29,0';1,8;7,7
1357;2021-06-11;179661;101;3518;17,5;'-24,7';1,8;8,4
1354;2021-06-10;179560;90;3517;20,8;'-21,3';2,0;8,8
1351;2021-06-09;179470;121;3513;23,4;'-18,3';1,7;10,0
1348;2021-06-08;179349;117;3512;25,0;'-17,7';1,8;10,2
1345;2021-06-07;179232;104;3510;27,4;'-20,0';1,8;10,6
1342;2021-06-06;179128;7;3506;27,4;'-26,1';1,7;11,3
1339;2021-06-05;179121;27;3505;28,4;'-29,4';1,7;11,3
1336;2021-06-04;179094;159;3506;30,8;'-31,5';1,6;11,7
1333;2021-06-03;178935;182;3502;31,9;'-33,5';1,7;12,0
1330;2021-06-02;178753;192;3499;34,2;'-32,6';2,0;12,8
1327;2021-06-01;178561;196;3497;35,9;'-33,4';2,3;13,0
1324;2021-05-31;178365;142;3485;32,5;'-33,5';2,4;13,2
1321;2021-05-30;178223;18;3481;33,0;'-32,6';2,5;13,5
1318;2021-05-29;178205;-22;3481;34,1;'-30,5';2,5;13,5
1315;2021-05-28;178227;285;3482;36,2;'-27,7';2,9;13,9
1312;2021-05-27;177942;281;3465;35,7;'-25,7';3,0;14,2
1309;2021-05-26;177661;120;3460;39,6;'-25,7';3,4;15,7
1306;2021-05-25;177541;231;3454;46,0;'-25,3';3,7;16,4
1303;2021-05-24;177310;76;3440;55,0;'-26,6';4,4;16,9
1300;2021-05-23;177234;50;3439;55,3;'-28,8';5,1;16,8
1297;2021-05-22;177184;146;3438;57,3;'-29,2';4,9;17,2
1294;2021-05-21;177038;281;3429;60,4;'-28,7';5,0;17,0
1291;2021-05-20;176757;256;3422;57,1;'-27,9';5,2;18,5
1288;2021-05-19;176501;462;3416;63,5;'-26,5';4,7;18,9
1285;2021-05-18;176039;382;3412;64,5;'-25,7';5,1;20,1
1282;2021-05-17;175657;370;3403;68,4;'-24,9';5,2;20,8
1279;2021-05-16;175287;91;3399;68,2;'-24,5';5,6;20,7
1276;2021-05-15;175196;173;3399;68,6;'-23,2';5,7;20,5
1273;2021-05-14;175023;455;3399;73,3;'-21,8';5,3;20,6
1270;2021-05-13;174568;155;3396;86,2;'-20,4';5,7;21,0
1267;2021-05-12;174413;707;3325;88,3;'-20,2';5,5;22,3
1264;2021-05-11;173706;510;3319;95,9;'-20,0';5,6;23,3
1261;2021-05-10;173196;466;3306;99,7;'-20,0';5,6;24,7
1258;2021-05-09;172730;79;3302;99,8;'-19,2';6,2;25,1
1255;2021-05-08;172651;318;3302;100,4;'-17,8';6,2;25,2
1252;2021-05-07;172333;592;3266;102,3;'-15,7';6,7;25,5
1249;2021-05-06;171741;596;3255;107,1;'-13,6';6,8;25,2
1246;2021-05-05;171145;850;3242;110,7;'-12,2';7,9;25,5
1243;2021-05-04;170295;730;3233;115,8;'-11,2';8,2;26,2
1240;2021-05-03;169565;550;3228;121,9;'-10,4';8,9;26,8
1237;2021-05-02;169015;57;3216;123,8;'-9,5';9,1;27,0
1234;2021-05-01;168958;499;3214;129,5;'-8,4';9,4;27,2
